Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.219953,1.143011,0.005108,0.005232
1.220810,1.144193,0.005252,0.005211
1.220761,1.145532,0.005368,0.005267
1.221357,1.149974,0.005398,0.005250
1.221551,1.151553,0.005423,0.005297
1.224309,1.154834,0.005403,0.005282
1.225183,1.157117,0.005478,0.005323
1.225158,1.157180,0.005581,0.005445
1.225386,1.160706,0.005676,0.005497
1.225822,1.167822,0.005735,0.005514
1.226442,1.171074,0.005831,0.005618
1.227443,1.174974,0.006037,0.005635
1.228303,1.177777,0.006085,0.005741
1.229320,1.184393,0.006255,0.005812
1.231285,1.187462,0.006351,0.005869
1.235715,1.193790,0.006595,0.006062
1.238862,1.198953,0.006681,0.006307
1.238804,1.198976,0.006804,0.006503
1.244071,1.208809,0.006977,0.006698
1.247052,1.212245,0.007150,0.006845
1.248906,1.219065,0.007398,0.007131
1.251017,1.223048,0.007523,0.007421
1.252985,1.226114,0.007610,0.007535
1.255791,1.233497,0.007735,0.007733
1.259196,1.239272,0.007898,0.008074
1.260506,1.243651,0.007986,0.008330
1.263725,1.246663,0.008075,0.008713
1.266245,1.252044,0.008202,0.008961
1.267647,1.256738,0.008329,0.009209
1.272083,1.262877,0.008493,0.009508
1.274039,1.267750,0.008583,0.009719
1.275694,1.270719,0.008673,0.009881
1.276177,1.273040,0.008725,0.010044
1.283895,1.280903,0.008778,0.010259
1.287091,1.288302,0.008908,0.010568
1.289247,1.293082,0.008962,0.010747
1.291657,1.298304,0.009053,0.010916
1.293117,1.303889,0.009145,0.011271
1.296946,1.309819,0.009275,0.011733
1.299593,1.316439,0.009447,0.012054
1.303659,1.322148,0.009617,0.012472
1.307975,1.328271,0.009710,0.012893
1.308048,1.328408,0.009843,0.013315
1.313446,1.340485,0.010015,0.013890
1.316710,1.345593,0.010318,0.014510
1.319629,1.353850,0.010622,0.015229
1.323572,1.361656,0.010967,0.016145
1.326032,1.366611,0.011351,0.017175
1.331315,1.374529,0.011735,0.018307
1.334226,1.379363,0.012162,0.019490
1.337211,1.387156,0.012668,0.021070
1.340212,1.393066,0.013348,0.022758
1.342261,1.397009,0.014148,0.024655
1.349539,1.406263,0.015031,0.027059
1.352797,1.412680,0.015283,0.027913
1.354773,1.416454,0.015617,0.028783
1.356859,1.422684,0.016054,0.029743
1.357844,1.423998,0.016517,0.030872
1.363279,1.436469,0.017010,0.031993
1.367613,1.441856,0.017393,0.033287
1.371941,1.448667,0.017869,0.034713
